DataVenda;ValorVenda;IdFormaDePagamento;FormaPagamento;TipoFormaPagamento;NumeroParcelas;Cliente_Codigo;Cliente_Data_Nascimento;UF_Cliente;CanalVenda
2011-07-28 19:29:00;254,30;2;Visa;Cartão de Crédito;5;620111;1992-10-10;AC;HiMidia
2011-07-28 20:15:00;370,20;2;Visa;Cartão de Crédito;6;620113;1973-06-16;BA;HiMidia
2011-07-28 21:33:00;209,00;2;Visa;Cartão de Crédito;5;620117;1981-11-18;RJ;
2011-07-28 21:51:00;100,30;3;MasterCard;Cartão de Crédito;1;620118;1980-06-03;AM;xptopolosNCL
2011-07-30 15:04:00;408,00;2;Visa;Cartão de Crédito;1;620119;1965-08-16;SP;google
2011-07-28 22:53:00;145,10;2;Visa;Cartão de Crédito;3;620120;1977-12-10;PA;cotacota
2011-07-28 22:49:00;1146,10;2;Visa;Cartão de Crédito;1;620122;1990-09-10;SP;
2011-07-29 00:01:00;371,90;3;MasterCard;Cartão de Crédito;1;620124;1980-04-01;MG;
2011-07-29 00:18:00;78,60;1;Boleto Bancário;Boleto Bancário;1;620127;1982-10-29;RO;google
2011-08-07 17:49:00;608,00;3;MasterCard;Cartão de Crédito;10;620128;1981-01-15;RJ;
2011-07-29 00:44:00;163,30;2;Visa;Cartão de Crédito;3;620129;1993-05-14;DF;
2011-07-29 01:00:00;177,30;3;MasterCard;Cartão de Crédito;4;620130;1994-03-13;RS;google
2011-07-29 02:48:00;899,20;2;Visa;Cartão de Crédito;1;620131;1943-01-06;SP;google
2011-07-29 07:55:00;588,00;2;Visa;Cartão de Crédito;10;620132;1961-03-15;BA;xptotbNCL
2011-07-29 10:22:00;161,90;3;MasterCard;Cartão de Crédito;4;620133;1973-12-05;BA;
2011-07-29 09:07:00;268,168;2;Visa;Cartão de Crédito;3;620135;1982-04-20;MG;yahoo
2011-07-29 09:24:00;148,60;3;MasterCard;Cartão de Crédito;1;620136;1971-12-07;MG;AviseMe
2011-07-29 12:28:00;109,33;1;Boleto Bancário;Boleto Bancário;1;620142;1992-08-04;MA;google
2011-07-29 12:38:00;109,33;2;Visa;Cartão de Crédito;2;620142;1992-08-04;MA;google
2011-07-29 13:52:00;51,30;2;Visa;Cartão de Crédito;0;620142;1992-08-04;MA;HiMidia
2011-08-11 09:48:00;58,30;2;Visa;Cartão de Crédito;0;620142;1992-08-04;MA;HiMidia
2011-08-16 14:07:00;58,30;6;Cupom de Desconto;Cupom;1;620142;1992-08-04;MA;descontobrabo
2011-07-29 14:29:00;113,95;2;Visa;Cartão de Crédito;2;620143;1988-01-31;RJ;braddock
2011-07-29 14:11:00;217,90;2;Visa;Cartão de Crédito;5;620149;1992-11-13;DF;
2011-07-29 14:34:00;316,60;1;Boleto Bancário;Boleto Bancário;1;620150;1991-06-27;SP;HiMidia
2011-08-17 13:15:00;159,40;1;Boleto Bancário;Boleto Bancário;1;620150;1991-06-27;SP;HiMidia
2011-08-19 16:21:00;257,00;2;Visa;Cartão de Crédito;3;620151;1990-02-13;SP;
2011-08-08 16:08:00;373,30;2;Visa;Cartão de Crédito;5;620154;1987-08-31;RJ;yahoo
2011-07-29 16:02:00;337,60;3;MasterCard;Cartão de Crédito;5;620154;1987-08-31;RJ;xptocsM2
2011-07-29 20:29:00;373,30;2;Visa;Cartão de Crédito;5;620154;1987-08-31;RJ;yahoo
2011-07-30 10:59:00;408,23;2;Visa;Cartão de Crédito;5;620154;1987-08-31;RJ;
2011-07-29 16:40:00;209,00;1;Boleto Bancário;Boleto Bancário;1;620155;1987-08-01;SP;google
2011-07-29 16:56:00;205,30;2;Visa;Cartão de Crédito;1;620156;1966-08-08;SP;google
2011-07-29 16:55:00;58,30;2;Visa;Cartão de Crédito;0;620157;1987-04-16;MA;google
2011-08-22 16:24:00;109,00;2;Visa;Cartão de Crédito;1;620157;1987-04-16;MA;google
2011-07-29 19:11:00;93,30;1;Boleto Bancário;Boleto Bancário;1;620161;1992-11-09;GO;
2011-08-08 13:48:00;98,55;1;Boleto Bancário;Boleto Bancário;1;620162;1982-07-23;RJ;google
2011-07-29 21:20:00;171,00;2;Visa;Cartão de Crédito;4;620166;1992-01-06;MG;google
2011-07-29 21:21:00;148,60;2;Visa;Cartão de Crédito;1;620168;1986-01-29;PI;google
2011-07-29 21:22:00;205,30;1;Boleto Bancário;Boleto Bancário;1;620169;2011-01-15;GO;
2011-07-29 23:27:00;275,30;2;Visa;Cartão de Crédito;1;620173;1967-06-29;MG;
2011-07-29 23:15:00;453,30;3;MasterCard;Cartão de Crédito;10;620173;1967-06-29;MG;
2011-07-30 10:12:00;240,23;3;MasterCard;Cartão de Crédito;1;620179;1958-05-02;AC;HiMidia
2011-07-30 10:25:00;260,60;2;Visa;Cartão de Crédito;2;620180;1953-05-02;AL;xptocsNCL
2011-07-31 13:13:00;273,90;2;Visa;Cartão de Crédito;3;620180;1953-05-02;AL;xptotbM
2011-07-30 10:46:00;170,00;3;MasterCard;Cartão de Crédito;4;620181;1936-06-16;RJ;google
2011-08-05 19:12:00;51,30;1;Boleto Bancário;Boleto Bancário;1;620182;1992-11-03;SP;
2011-07-31 21:48:00;141,60;1;Boleto Bancário;Boleto Bancário;1;620183;1987-04-13;PR;google
2011-07-30 12:02:00;190,60;3;MasterCard;Cartão de Crédito;1;620184;1990-02-05;MS;HiMidia
2011-07-30 12:09:00;109,00;3;MasterCard;Cartão de Crédito;1;620185;1975-07-01;SP;HiMidia
2011-07-30 12:12:00;328,50;2;Visa;Cartão de Crédito;5;620186;1988-08-28;SP;
2011-07-30 19:34:00;307,50;3;MasterCard;Cartão de Crédito;5;620188;1980-04-21;MG;google
2011-07-30 13:15:00;1533,60;2;Visa;Cartão de Crédito;10;620190;1975-06-06;RJ;google
2011-07-30 13:06:00;623,90;1;Boleto Bancário;Boleto Bancário;1;620191;1990-09-14;MG;google
2011-08-06 22:13:00;605,70;1;Boleto Bancário;Boleto Bancário;1;620192;1982-06-17;CE;HiMidia
2011-08-25 00:32:00;1079,30;1;Boleto Bancário;Boleto Bancário;1;620192;1982-06-17;CE;
2011-07-30 13:50:00;204,60;1;Boleto Bancário;Boleto Bancário;1;620193;1991-02-14;SC;google
2011-07-30 15:20:00;188,00;1;Boleto Bancário;Boleto Bancário;1;620197;1991-06-29;SC;google
2011-07-31 16:53:00;256,30;2;Visa;Cartão de Crédito;1;620199;1977-10-10;ES;
2011-08-03 14:38:00;256,30;2;Visa;Cartão de Crédito;5;620199;1977-10-10;ES;
2011-07-30 18:57:00;233,30;1;Boleto Bancário;Boleto Bancário;1;620200;1976-08-02;RJ;google
2011-07-30 19:00:00;184,30;3;MasterCard;Cartão de Crédito;4;620201;1993-08-18;RJ;
2011-07-30 19:51:00;219,30;2;Visa;Cartão de Crédito;3;620203;1974-05-17;RS;
2011-08-19 11:56:00;211,60;2;Visa;Cartão de Crédito;3;620203;1974-05-17;RS;faslhe
2011-07-30 22:07:00;197,60;3;MasterCard;Cartão de Crédito;1;620206;1993-03-24;CE;
2011-07-31 17:50:00;59,70;1;Boleto Bancário;Boleto Bancário;1;620208;1995-02-20;PI;HiMidia
2011-07-30 22:18:00;259,60;3;MasterCard;Cartão de Crédito;1;620209;1990-02-05;MS;HiMidia
2011-07-31 03:48:00;179,43;2;Visa;Cartão de Crédito;4;620211;1976-09-04;SE;muccashop
2011-07-31 08:15:00;109,00;1;Boleto Bancário;Boleto Bancário;1;620213;1963-04-13;PE;mercadolivre
2011-07-31 10:35:00;474,80;2;Visa;Cartão de Crédito;6;620215;1992-10-10;AC;HiMidia
2011-07-31 10:46:00;458,90;3;MasterCard;Cartão de Crédito;2;620219;1954-06-26;SP;
2011-07-31 10:58:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620220;1979-02-27;AC;google
2011-07-31 11:38:00;232,60;2;Visa;Cartão de Crédito;1;620221;1981-12-28;RN;google
2011-08-14 14:51:00;108,70;2;Visa;Cartão de Crédito;1;620221;1981-12-28;RN;google
2011-08-14 12:54:00;199,00;2;Visa;Cartão de Crédito;1;620221;1981-12-28;PR;google
2011-07-31 12:05:00;290,70;2;Visa;Cartão de Crédito;7;620223;1977-11-06;PI;google
2011-07-31 13:54:00;182,90;3;MasterCard;Cartão de Crédito;3;620227;1991-11-24;RJ;
2011-07-31 13:58:00;212,30;3;MasterCard;Cartão de Crédito;3;620227;1991-11-24;RJ;
2011-08-08 16:17:00;212,30;2;Visa;Cartão de Crédito;2;620227;1991-11-24;RJ;yahoo
2011-08-08 16:37:00;257,00;3;MasterCard;Cartão de Crédito;2;620227;1991-11-24;RJ;yahoo
2011-07-31 15:59:00;72,30;1;Boleto Bancário;Boleto Bancário;1;620235;1988-02-23;SP;
2011-07-31 16:42:00;414,60;3;MasterCard;Cartão de Crédito;10;620236;1995-07-29;RN;
2011-07-31 16:54:00;162,60;3;MasterCard;Cartão de Crédito;4;620237;1980-11-20;TO;google
2011-07-31 16:51:00;429,40;1;Boleto Bancário;Boleto Bancário;1;620238;1968-06-14;RS;cotacota
2011-07-31 16:52:00;465,90;4;Diners;Cartão de Crédito;6;620239;1964-12-10;RS;google
2011-07-31 17:10:00;188,80;2;Visa;Cartão de Crédito;4;620241;1965-07-14;MG;cotacota
2011-07-31 17:21:00;233,30;2;Visa;Cartão de Crédito;4;620242;1952-06-13;SP;
2011-07-31 18:46:00;1041,80;2;Visa;Cartão de Crédito;5;620244;1961-03-12;SP;
2011-07-31 18:56:00;82,45;3;MasterCard;Cartão de Crédito;2;620245;1962-02-27;SP;muccashop
2011-08-01 14:04:00;148,60;2;Visa;Cartão de Crédito;3;620246;1984-03-29;ES;
2011-07-31 20:12:00;233,30;2;Visa;Cartão de Crédito;5;620248;1990-03-29;AL;google
2011-07-31 19:09:00;766,70;3;MasterCard;Cartão de Crédito;10;620249;1939-08-08;SP;
2011-07-31 19:16:00;630,90;3;MasterCard;Cartão de Crédito;5;620250;1965-12-27;SP;google
2011-07-31 20:25:00;135,30;3;MasterCard;Cartão de Crédito;2;620250;1965-12-27;SP;google
2011-07-31 19:23:00;93,30;1;Boleto Bancário;Boleto Bancário;1;620252;1989-11-20;GO;google
2011-07-31 19:26:00;183,60;1;Boleto Bancário;Boleto Bancário;1;620253;1971-06-19;RR;
2011-08-25 11:03:00;0,00;6;Cupom de Desconto;Cupom;1;620253;1971-06-19;PR;
2011-07-31 22:30:00;162,60;3;MasterCard;Cartão de Crédito;2;620254;1979-07-05;RJ;google
2011-07-31 19:42:00;392,90;2;Visa;Cartão de Crédito;8;620256;1935-04-20;SP;
2011-07-31 20:16:00;184,93;3;MasterCard;Cartão de Crédito;3;620258;1971-06-26;PI;
2011-08-21 10:35:00;184,93;2;Visa;Cartão de Crédito;4;620258;1971-06-26;PI;
2011-07-31 21:14:00;205,30;2;Visa;Cartão de Crédito;1;620261;1968-08-10;MG;
2011-07-31 20:51:00;100,93;3;MasterCard;Cartão de Crédito;1;620262;1990-02-05;MS;HiMidia
2011-07-31 21:08:00;149,30;3;MasterCard;Cartão de Crédito;3;620263;1980-10-30;SP;google
2011-07-31 22:12:00;289,30;1;Boleto Bancário;Boleto Bancário;1;620266;1992-07-11;BA;google
2011-07-31 22:43:00;72,30;1;Boleto Bancário;Boleto Bancário;1;620268;1993-07-08;CE;google
2011-07-31 22:53:00;72,30;1;Boleto Bancário;Boleto Bancário;1;620268;1993-07-08;CE;google
2011-07-31 23:16:00;374,00;2;Visa;Cartão de Crédito;3;620269;1970-04-10;SC;google
2011-07-31 23:42:00;323,60;2;Visa;Cartão de Crédito;1;620270;1983-09-21;SP;xptotomM2
2011-07-31 23:52:00;249,40;2;Visa;Cartão de Crédito;4;620271;1983-04-23;MG;muccashop
2011-08-01 00:36:00;169,60;1;Boleto Bancário;Boleto Bancário;1;620272;1979-06-29;SP;google
2011-08-01 01:50:00;350,90;1;Boleto Bancário;Boleto Bancário;1;620273;1991-08-06;CE;google
2011-08-01 03:40:00;531,00;3;MasterCard;Cartão de Crédito;8;620275;1978-01-05;SP;
2011-08-01 09:15:00;396,40;2;Visa;Cartão de Crédito;7;620277;1978-08-09;DF;xptogcNCL
2011-08-01 09:39:00;315,90;1;Boleto Bancário;Boleto Bancário;1;620279;1990-12-10;BA;
2011-08-03 10:19:00;315,90;2;Visa;Cartão de Crédito;3;620279;1990-12-10;BA;
2011-08-01 09:45:00;92,60;2;Visa;Cartão de Crédito;2;620281;1980-08-12;RN;xptogcNCL
2011-08-01 10:10:00;449,20;2;Visa;Cartão de Crédito;3;620283;1982-04-01;RJ;google
2011-08-01 11:13:00;204,60;1;Boleto Bancário;Boleto Bancário;1;620287;1989-02-23;SP;
2011-08-01 11:22:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620288;1954-04-27;MG;mercadolivre
2011-08-01 11:44:00;79,30;3;MasterCard;Cartão de Crédito;0;620289;1975-08-12;MA;google
2011-08-02 12:39:00;166,00;2;Visa;Cartão de Crédito;4;620290;1981-07-14;CE;xptogcNCL
2011-08-01 12:07:00;166,00;1;Boleto Bancário;Boleto Bancário;1;620291;1984-07-04;ES;xptogcNCL
2011-08-01 13:19:00;268,30;3;MasterCard;Cartão de Crédito;3;620293;1974-03-30;RJ;xptogcNCL
2011-08-16 15:00:00;785,80;3;MasterCard;Cartão de Crédito;4;620293;1974-03-30;RJ;xptojoieM
2011-08-15 13:49:00;785,80;3;MasterCard;Cartão de Crédito;4;620293;1974-03-30;RJ;xptojoieM
2011-08-01 13:46:00;510,00;2;Visa;Cartão de Crédito;1;620295;1975-11-20;RN;HiMidia
2011-08-01 13:56:00;166,00;3;MasterCard;Cartão de Crédito;3;620298;1985-05-20;SP;
2011-08-01 14:25:00;101,00;3;MasterCard;Cartão de Crédito;2;620299;1990-11-21;SP;
2011-08-01 15:50:00;396,40;1;Boleto Bancário;Boleto Bancário;1;620301;1980-03-19;MG;xptogcNCL
2011-08-01 15:52:00;188,00;1;Boleto Bancário;Boleto Bancário;1;620304;1971-05-11;SP;google
2011-08-01 16:29:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620305;1994-11-01;PR;buscape
2011-08-03 23:40:00;445,60;2;Visa;Cartão de Crédito;3;620306;1976-10-08;SP;HiMidia
2011-08-01 17:08:00;622,60;2;Visa;Cartão de Crédito;10;620307;1972-02-09;RS;xptogcNCL
2011-08-01 17:52:00;1373,03;2;Visa;Cartão de Crédito;10;620308;1959-08-30;SP;
2011-08-24 02:26:00;474,80;2;Visa;Cartão de Crédito;10;620308;1959-08-30;SP;google
2011-08-01 17:52:00;632,60;4;Diners;Cartão de Crédito;3;620311;1988-07-12;MT;HiMidia
2011-08-12 14:49:00;503,60;3;MasterCard;Cartão de Crédito;1;620311;1988-07-12;MT;google
2011-08-13 10:17:00;503,60;1;Boleto Bancário;Boleto Bancário;1;620311;1988-07-12;MT;google
2011-08-01 18:07:00;209,00;2;Visa;Cartão de Crédito;4;620314;1971-02-17;RJ;google
2011-08-01 18:14:00;209,00;3;MasterCard;Cartão de Crédito;5;620315;1977-10-17;SP;xptogcNCL
2011-08-01 18:18:00;491,30;1;Boleto Bancário;Boleto Bancário;1;620316;1990-09-19;CE;google
2011-08-01 18:34:00;1444,90;2;Visa;Cartão de Crédito;1;620317;1965-01-22;SP;google
2011-08-01 18:39:00;819,90;3;MasterCard;Cartão de Crédito;3;620318;1959-06-07;CE;
2011-08-01 19:27:00;637,90;2;Visa;Cartão de Crédito;2;620318;1959-06-07;CE;
2011-08-01 19:28:00;288,60;3;MasterCard;Cartão de Crédito;7;620320;1988-08-27;RS;google
2011-08-01 19:25:00;209,00;3;MasterCard;Cartão de Crédito;5;620321;1938-01-06;SP;xptogcM2
2011-08-01 19:34:00;166,00;1;Boleto Bancário;Boleto Bancário;1;620322;1981-06-08;SP;xptogcNCL
2011-08-12 10:25:00;166,00;1;Boleto Bancário;Boleto Bancário;1;620322;1981-06-08;SP;xptoskckNCL
2011-08-13 11:54:00;166,00;1;Boleto Bancário;Boleto Bancário;1;620322;1981-06-08;SP;xptogcNCL
2011-08-20 20:49:00;139,00;1;Boleto Bancário;Boleto Bancário;1;620322;1981-06-08;SP;HiMidia
2011-08-01 19:52:00;51,30;2;Visa;Cartão de Crédito;0;620323;1996-05-05;SP;
2011-08-04 06:06:00;280,20;2;Visa;Cartão de Crédito;7;620324;1992-07-31;BA;
2011-08-01 20:21:00;79,30;3;MasterCard;Cartão de Crédito;0;620326;1977-11-30;PA;google
2011-08-01 20:29:00;117,80;3;MasterCard;Cartão de Crédito;1;620327;1959-01-16;MA;google
2011-08-01 20:44:00;141,60;3;MasterCard;Cartão de Crédito;3;620328;1983-07-25;RJ;google
2011-08-01 22:15:00;121,00;3;MasterCard;Cartão de Crédito;3;620329;1980-01-14;MG;xptocsNCL
2011-08-14 22:01:00;233,30;2;Visa;Cartão de Crédito;5;620330;1986-10-23;ES;google
2011-08-01 21:18:00;204,60;1;Boleto Bancário;Boleto Bancário;1;620332;1988-07-24;MG;google
2011-08-01 21:31:00;99,00;3;MasterCard;Cartão de Crédito;2;620335;1985-01-09;MA;google
2011-08-01 21:49:00;141,60;1;Boleto Bancário;Boleto Bancário;1;620336;1992-04-14;PA;google
2011-08-01 22:25:00;205,30;2;Visa;Cartão de Crédito;4;620337;1991-06-02;SP;google
2011-08-01 22:39:00;404,30;3;MasterCard;Cartão de Crédito;10;620338;1941-08-18;SP;google
2011-08-27 19:56:00;174,50;3;MasterCard;Cartão de Crédito;2;620340;1987-12-14;GO;xptockjmandiM2
2011-08-01 23:45:00;616,20;3;MasterCard;Cartão de Crédito;6;620341;1991-10-22;TO;google
2011-08-02 00:23:00;209,00;2;Visa;Cartão de Crédito;1;620343;1987-08-05;SP;google
2011-08-02 00:41:00;114,30;1;Boleto Bancário;Boleto Bancário;1;620344;1988-11-21;MA;
2011-08-02 01:16:00;100,30;1;Boleto Bancário;Boleto Bancário;1;620344;1988-11-21;MA;
2011-08-04 00:18:00;224,90;1;Boleto Bancário;Boleto Bancário;1;620344;1988-11-21;MA;
2011-08-02 00:32:00;379,00;1;Boleto Bancário;Boleto Bancário;1;620345;1991-04-23;PR;google
2011-08-02 00:45:00;110,80;2;Visa;Cartão de Crédito;2;620346;1987-07-21;SP;google
2011-08-02 01:25:00;313,80;2;Visa;Cartão de Crédito;1;620347;1981-06-14;SP;google
2011-08-02 04:01:00;710,90;3;MasterCard;Cartão de Crédito;1;620348;1986-05-11;RJ;HiMidia
2011-08-02 08:41:00;166,00;2;Visa;Cartão de Crédito;4;620349;1970-09-17;GO;xptogcNCL
2011-08-02 09:19:00;349,50;1;Boleto Bancário;Boleto Bancário;1;620351;1980-02-06;SC;google
2011-08-02 09:26:00;148,60;1;Boleto Bancário;Boleto Bancário;1;620352;1992-05-14;PI;google
2011-08-02 09:43:00;332,00;2;Visa;Cartão de Crédito;4;620354;1960-08-19;PB;xptodcNCL
2011-08-02 10:16:00;508,40;3;MasterCard;Cartão de Crédito;10;620355;1980-02-29;SP;xptodcNCL
2011-08-02 10:22:00;93,40;2;Visa;Cartão de Crédito;1;620356;1981-07-03;RJ;google
2011-08-25 01:57:00;93,40;2;Visa;Cartão de Crédito;1;620356;1981-07-03;RJ;
2011-08-02 12:44:00;537,80;2;Visa;Cartão de Crédito;0;620359;1982-01-22;PE;
2011-08-02 11:08:00;471,30;1;Boleto Bancário;Boleto Bancário;1;620360;1984-09-14;AL;google
2011-08-02 11:10:00;545,50;1;Boleto Bancário;Boleto Bancário;1;620361;1974-08-06;SC;google
2011-08-10 23:38:00;142,30;1;Boleto Bancário;Boleto Bancário;1;620361;1974-08-06;SC;google
2011-08-10 23:12:00;386,60;1;Boleto Bancário;Boleto Bancário;1;620361;1974-08-06;SC;google
2011-08-09 09:26:00;100,30;1;Boleto Bancário;Boleto Bancário;1;620363;1979-07-22;PR;
2011-08-02 11:40:00;107,30;1;Boleto Bancário;Boleto Bancário;1;620363;1979-07-22;PR;HiMidia
2011-08-23 15:48:00;129,00;1;Boleto Bancário;Boleto Bancário;1;620363;1979-07-22;PR;
2011-08-24 11:11:00;101,00;6;Cupom de Desconto;Cupom;1;620365;1984-05-01;SP;HiMidia
2011-08-02 12:12:00;101,00;2;Visa;Cartão de Crédito;1;620365;1984-05-01;SP;HiMidia
2011-08-02 12:16:00;336,30;1;Boleto Bancário;Boleto Bancário;1;620366;1991-01-29;MA;
2011-08-02 13:31:00;166,00;1;Boleto Bancário;Boleto Bancário;1;620368;1987-01-15;GO;xptodcNCL
2011-08-02 13:39:00;535,70;3;MasterCard;Cartão de Crédito;9;620373;1970-01-28;MG;
2011-08-02 13:48:00;79,30;3;MasterCard;Cartão de Crédito;0;620374;1986-12-21;SP;google
2011-08-02 14:20:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620375;1993-11-25;SP;
2011-08-02 14:26:00;233,30;2;Visa;Cartão de Crédito;2;620376;1981-10-21;SP;cotacota
2011-08-02 14:35:00;209,00;3;MasterCard;Cartão de Crédito;2;620377;1985-01-18;SP;xptogcNCL
2011-08-02 17:56:00;209,00;1;Boleto Bancário;Boleto Bancário;1;620377;1985-01-18;SP;xptogcNCL
2011-08-03 11:35:00;209,00;3;MasterCard;Cartão de Crédito;1;620377;1985-01-18;SP;xptogcNCL
2011-08-02 14:54:00;322,90;1;Boleto Bancário;Boleto Bancário;1;620380;1985-12-15;PB;
2011-08-02 15:04:00;134,60;1;Boleto Bancário;Boleto Bancário;1;620383;1963-12-14;SP;google
2011-08-02 15:15:00;354,40;1;Boleto Bancário;Boleto Bancário;1;620384;1973-12-16;SP;google
2011-08-02 15:58:00;354,40;1;Boleto Bancário;Boleto Bancário;1;620384;1973-12-16;SP;xptodcNCL
2011-08-23 12:26:00;354,40;6;Cupom de Desconto;Cupom;1;620384;1973-12-16;SP;
2011-08-02 15:43:00;109,00;2;Visa;Cartão de Crédito;1;620387;1990-06-05;RJ;HiMidia
2011-08-02 15:54:00;187,80;2;Visa;Cartão de Crédito;4;620389;1988-06-07;CE;
2011-08-02 17:21:00;280,20;3;MasterCard;Cartão de Crédito;1;620394;1936-05-05;PA;google
2011-08-02 20:26:00;267,60;3;MasterCard;Cartão de Crédito;1;620394;1936-05-05;PA;
2011-08-02 20:47:00;252,90;2;Visa;Cartão de Crédito;3;620394;1936-05-05;PA;
2011-08-02 20:19:00;263,40;2;Visa;Cartão de Crédito;1;620394;1936-05-05;PA;
2011-08-09 13:38:00;233,30;2;Visa;Cartão de Crédito;4;620396;1963-03-30;BA;google
2011-08-25 09:47:00;309,00;2;Visa;Cartão de Crédito;5;620396;1963-03-30;BA;google
2011-08-09 10:57:00;142,30;1;Boleto Bancário;Boleto Bancário;1;620397;1993-01-18;RJ;
2011-08-02 17:58:00;121,30;1;Boleto Bancário;Boleto Bancário;1;620397;1993-01-18;RJ;
2011-08-03 09:40:00;121,30;1;Boleto Bancário;Boleto Bancário;1;620397;1993-01-18;RJ;
2011-08-02 18:49:00;218,60;2;Visa;Cartão de Crédito;5;620399;1946-03-25;ES;xptodcM2
2011-08-09 18:02:00;218,60;3;MasterCard;Cartão de Crédito;5;620399;1946-03-25;ES;
2011-08-02 19:15:00;309,00;1;Boleto Bancário;Boleto Bancário;1;620401;1993-03-03;SP;google
2011-08-02 20:07:00;287,20;3;MasterCard;Cartão de Crédito;1;620402;1960-05-07;PA;
2011-08-02 20:25:00;355,10;2;Visa;Cartão de Crédito;8;620403;1982-12-28;MA;xptodcNCL
2011-08-02 20:40:00;121,30;2;Visa;Cartão de Crédito;3;620403;1982-12-28;MA;xptodcNCL
2011-08-02 20:35:00;62,50;1;Boleto Bancário;Boleto Bancário;1;620404;1985-02-08;DF;
2011-08-02 21:53:00;354,40;2;Visa;Cartão de Crédito;1;620407;1990-01-04;SP;xptodcM2
2011-08-02 23:01:00;265,70;3;MasterCard;Cartão de Crédito;6;620410;1987-01-14;PE;
2011-08-02 23:30:00;219,30;3;MasterCard;Cartão de Crédito;4;620411;1992-07-18;SP;
2011-08-02 23:29:00;72,30;3;MasterCard;Cartão de Crédito;0;620412;1951-09-27;RJ;google
2011-08-02 23:59:00;180,10;2;Visa;Cartão de Crédito;4;620413;1977-05-18;AC;google
2011-08-03 05:02:00;940,30;3;MasterCard;Cartão de Crédito;10;620414;1952-11-23;AL;
2011-08-03 08:43:00;209,00;2;Visa;Cartão de Crédito;3;620415;1952-09-16;SP;xptopolosliNCL
2011-08-03 09:45:00;204,60;2;Visa;Cartão de Crédito;5;620418;1991-10-08;PR;google
2011-08-03 09:48:00;114,30;1;Boleto Bancário;Boleto Bancário;1;620420;1983-12-03;MA;google
2011-08-03 10:25:00;209,00;3;MasterCard;Cartão de Crédito;3;620422;1959-09-28;SP;xptopolosliNCL, xptopolosliNCL
2011-08-03 10:09:00;275,30;2;Visa;Cartão de Crédito;4;620423;1957-12-25;RJ;xptopolosliNCL
2011-08-09 15:58:00;58,30;2;Visa;Cartão de Crédito;0;620423;1957-12-25;RJ;
2011-08-03 10:25:00;114,30;3;MasterCard;Cartão de Crédito;2;620425;1982-05-28;RJ;google
2011-08-03 10:35:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620427;1989-08-11;PE;xptomalaH2
2011-08-03 10:56:00;316,60;3;MasterCard;Cartão de Crédito;2;620428;1981-04-10;MG;xptopolosliNCL
2011-08-03 11:02:00;222,10;2;Visa;Cartão de Crédito;1;620431;1989-04-17;SP;xptopolosliH
2011-08-03 12:04:00;100,30;3;MasterCard;Cartão de Crédito;2;620433;1993-06-01;SP;
2011-08-03 11:28:00;235,40;3;MasterCard;Cartão de Crédito;5;620435;1972-10-05;SE;xptopolosliNCL
2011-08-03 11:31:00;114,30;2;Visa;Cartão de Crédito;1;620436;1960-03-14;RJ;mercadolivre
2011-08-03 11:34:00;400,60;2;Visa;Cartão de Crédito;2;620437;1984-02-12;PE;
2011-08-03 12:08:00;209,00;2;Visa;Cartão de Crédito;4;620438;1988-05-17;SP;
2011-08-06 21:56:00;428,60;2;Visa;Cartão de Crédito;4;620438;1988-05-17;SP;
2011-08-03 12:10:00;109,00;2;Visa;Cartão de Crédito;2;620440;1992-03-30;GO;
2011-08-03 12:44:00;163,30;1;Boleto Bancário;Boleto Bancário;1;620441;1974-03-24;MG;xptopolosliNCL
2011-08-23 17:07:00;209,00;1;Boleto Bancário;Boleto Bancário;1;620441;1974-03-24;MG;xptolookhudsonM
2011-08-03 13:19:00;148,60;1;Boleto Bancário;Boleto Bancário;1;620443;1986-04-02;MA;xptodcNCL
2011-08-04 10:32:00;210,90;2;Visa;Cartão de Crédito;5;620443;1986-04-02;MA;xptoddpNCL
2011-08-04 13:23:00;174,50;1;Boleto Bancário;Boleto Bancário;1;620444;1995-09-22;SP;muccashop
2011-08-03 15:15:00;166,00;3;MasterCard;Cartão de Crédito;1;620448;1969-12-13;SP;mercadolivre
2011-08-03 15:19:00;204,60;3;MasterCard;Cartão de Crédito;1;620449;1991-12-05;SP;google
2011-08-03 15:32:00;108,70;1;Boleto Bancário;Boleto Bancário;1;620450;1978-02-21;MG;
2011-08-04 13:15:00;108,70;2;Visa;Cartão de Crédito;1;620450;1978-02-21;MG;
2011-08-05 09:01:00;234,70;2;Visa;Cartão de Crédito;1;620450;1978-02-21;MG;
2011-08-23 20:39:00;184,30;1;Boleto Bancário;Boleto Bancário;1;620450;1978-02-21;MG;google
2011-08-17 18:56:00;148,60;3;MasterCard;Cartão de Crédito;3;620453;1984-06-05;SP;
2011-08-03 16:29:00;240,30;2;Visa;Cartão de Crédito;6;620453;1984-06-05;SP;
2011-08-03 16:57:00;365,60;1;Boleto Bancário;Boleto Bancário;1;620454;1946-11-23;SP;
2011-08-03 17:55:00;170,30;1;Boleto Bancário;Boleto Bancário;1;620455;1966-06-23;AP;google
